0CE4A0,Huawei
BC1AE4,Huawei
043F72,Mellanox
1C4D66,Amazon
502CC6,GREE
F4FEFB,Samsung
984914,Wistron
0CEE99,Amazon
00117E,Midmark
D028BA,Realme
A428B7,Yangtze
9492D2,KCF
E4A8DF,COMPAL
8C53C3,Beijing Xiaomi
702F35,HUAWEI
C014B8,Nokia
00763D,Veea
3093BC,Sagemcom
FCF5C4,Espressif
E826B6,Inside
54CE69,Hikari
6CC63B,Taicang
588E81,Silicon
48B02D,NVIDIA
4CE176,Cisco
6CAEF6,eero
FC8E6E,StreamCCTV
E02AE6,Fiberhome
641236,Technicolor
788B2A,Zhen
AC64CF,FN-LINK
F06728,GUANGDONG
BCD767,Private
9CE176,Cisco
102959,Apple
E47684,Apple
B41A1D,Samsung
F05CD5,Apple
3CDA6D,Tiandy
F80DF0,zte
9CE91C,zte
5C17CF,OnePlus
A4FA76,New
70EA5A,Apple
3CFAD3,IEEE
8C6078,Swissbit
00DD25,Shenzhen
8020E1,BVBA
0445A1,NIRIT-
8C97EA,FREEBOX
30AB6A,SAMSUNG
749BE8,Hitron
5CBAEF,CHONGQING
4C6371,Xiaomi
D84DB9,Wu
A04F85,LG
D807B6,TP-LINK
646E97,TP-LINK
78507C,Juniper
001258,TechVoIP
347839,zte
6C1632,HUAWEI
F419E2,Volterra
4CA003,VITEC
2C1A01,HUAWEI
24169D,Cisco
64F2FB,Hangzhou
30809B,New
7422BB,Huawei
6C0D34,Nokia
4C4576,China
B440A4,Apple
48B8A3,Apple
BC428C,ALPS
F07CC7,Juniper
F4DBE3,Apple
D45EEC,Beijing Xiaomi
74C929,Zhejiang
D4CFF9,Shenzhen
5CB29E,ASCO
9CC9EB,NETGEAR
94CC04,IEEE
90EC77,silicom
88C397,Beijing Xiaomi
F0F6C1,Sonos
540384,Hongkong
60684E,Samsung
8020FD,Samsung
B4CE40,Samsung
305075,GN
04BDBF,Samsung
BC7ABF,Samsung
2CC546,Huawei
0C839A,Huawei
E0E0FC,Huawei
94E7EA,HUAWEI
94E4BA,Huawei
347146,Huawei
F4B78D,HUAWEI
A416E7,HUAWEI
B40931,HUAWEI
30B9B0,Intracom
D4DACD,BSkyB
0C35FE,Fiberhome
8C83DF,Nokia
AC4B1E,Integri-Sys.Com
4CB911,Raisecom
B0E4D5,Google
6869CA,Hitachi
AC4A56,Cisco
F4EAB5,Extreme
001977,Extreme
08EA44,Extreme
B0B5C3,GUANGDONG
704A0E,AMPAK
08306B,Palo
00869C,Palo
40476A,Astro
4CCE2D,Danlaw
B87CF2,Extreme
BC0F9A,D-Link
30B237,GD
2462CE,Aruba
BC5A56,Cisco
C09BF4,IEEE
7CEF61,STR
400589,T-Mobile
70039F,Espressif
64A965,Linkflow
68E209,HUAWEI
045FB9,Cisco
882B94,MADOKA
F4308B,Xiaomi
DC6B12,worldcns
7458F3,Amazon
A0DE0F,Huawei
F487C5,Huawei
98DF82,Hangzhou
3CF652,zte
080088,Brocade
00010F,Brocade
08B055,ASKEY
CC4E24,Brocade
00E052,Brocade
08AA55,Motorola
5C0FFB,Amino
54219D,Samsung
C88BE8,Masimo
404028,ZIV
000631,Calix
A80577,Netlist
F041C6,Heat
E43A65,MofiNetwork
D8714D,Texas
0CEC80,Texas
0015D2,Xantech
001F40,Speakercraft
F86C03,Shenzhen
CC9ECA,HMD
3C306F,HUAWEI
80E1BF,HUAWEI
482CD0,HUAWEI
DC7385,Huawei
5455D5,Huawei
184593,Taicang
105DDC,Huawei
34EAE7,Shanghai
D4ABCD,Hui
A0CAA5,INTELLIGENCE
58FDB1,LG
E8854B,Apple
E02B96,Apple
28EC95,Apple
001932,Gude
D0ABD5,Intel
681729,Intel
B808CF,Intel
DC7196,Intel
50E085,Intel
1C1BB5,Intel
983B8F,Intel
D0C637,Intel
04EA56,Intel
D43B04,Intel
5C5F67,Intel
0C5415,Intel
302432,Intel
DC8B28,Intel
D83BBF,Intel
14F6D8,Intel
E0D4E8,Intel
F83441,Intel
E470B8,Intel
94E6F7,Intel
4C1D96,Intel
E00EE4,DWnet
A8469D,Cisco
6CDEA9,Cisco
703AA6,New
8CCEFD,Shenzhen
50FB19,CHIPSEA
9408C7,Huawei
046C59,Intel
386893,Intel
903FEA,HUAWEI
20AB48,HUAWEI
CCD73C,HUAWEI
C8CA63,Huawei
9437F7,Huawei
94E70B,Intel
001EE0,Urmet
98B8BC,Samsung
184E16,Samsung
C03D03,Samsung
A497B1,CHONGQING
BCA993,Cambium
D440D0,OCOSMOS
10746F,MOTOROLA
DCD9AE,Nokia
1C08C1,LG
44E6B0,China
747A90,Murata
24E9CA,Huawei
14007D,zte
94AEF0,Cisco
00927D,Ficosa
441622,Microsoft
FC73FB,HUAWEI
34873D,Quectel
9CF61A,Carrier
044562,ANDRA
58B623,Beijing Xiaomi
A022DE,vivo
74F7F6,Shanghai
00269E,Quanta
C45444,Quanta
00C09F,Quanta
001B24,Quanta
C80AA9,Quanta
60EB69,Quanta
C0CC42,Sichuan
C08F20,Shenzhen
241AE6,Huawei
60B76E,Google
1C5D80,Mitubishi
B42330,Itron
084EBF,Sumitomo
3C9C0F,Intel
08FBEA,AMPAK
A802DB,zte
801605,Vodafone
5865E6,infomark
5C443E,Skullcandy
F88200,CaptionCall
60EB5A,Asterfusion
340F66,Web
0050F1,Maxlinear
F4E578,LLC
9012A1,We
64B623,CCS
B88035,Shenzhen
0854BB,SHENZHEN
E4D373,HUAWEI
C0BC9A,HUAWEI
702C09,Nintendo
6852D6,UGame
FC1999,Xiaomi
B4C26A,Garmin
E89F80,Belkin
E81B69,Sercomm
001711,Cytiva
BC5C4C,ELECOM
04AB18,ELECOM
A45129,XAG
6CE5F7,New
B8DD71,zte
78F8B8,Rako
001612,Otsuka
5C0272,Silicon
FC4AE9,Castlenet
0446CF,Beijing Xiaomi
CC874A,Nokia
00078E,Garz
B436D1,Renesas
006151,HUAWEI
DC774C,Cisco
204441,Remote
BC76C5,HUAWEI
FC4482,Intel
D8F883,Intel
A085FC,Microsoft
C49886,Qorvo
B85F98,Amazon
94FF61,China
101965,New
245A4C,Ubiquiti
80F1F1,Tech4home
14A9D0,F5
1C501E,Sunplus
409505,ACOINFO
F81093,Apple
FC66CF,Apple
AC1D06,Apple
44A8FC,Apple
5CD89E,Huawei
0405DD,Shenzhen
3897A4,ELECOM
E433AE,GUANGDONG
DCE994,CLOUD
387A3C,Fiberhome
B82D28,AMPAK
C44137,Quectel
8CCE4E,Espressif
9CFFC2,AVI
44D878,Hui
A0D807,Huawei
2C780E,Huawei
34B20A,Huawei
98F4AB,Espressif
D8BFC0,Espressif
202681,TECNO
F4D620,GUANGDONG
64FB92,PPC
141346,Skyworth
949034,SHENZHEN
987A10,Ericsson
542BDE,New
98F781,ARRIS
7897C3,DINGXIN
4C90DB,JL
B899AE,Shenzhen
E8D0B9,Taicang
3C8F06,Shenzhen
B00875,HUAWEI
8CF112,Motorola
847637,HUAWEI
FC9435,HUAWEI
E02481,HUAWEI
A8C0EA,Pepwave
182AD3,Juniper
80B07B,zte
C85A9F,zte
44AEAB,GUANGDONG
A4F05E,GUANGDONG
1C687E,Shenzhen
C03656,Fiberhome
5885A2,Realme
2CF89B,Cisco
00071C,AT&T
E0E8E6,Shenzhen
500291,Espressif
001DDF,Sunitec
8C0FFA,Hutec
ACFE05,ITEL
782A79,Integrated
786559,Sagemcom
50D2F5,Beijing Xiaomi
24526A,Zhejiang
20DFB9,Google
5CCAD3,CHIPSEA
28167F,Xiaomi
B03E51,BSkyB
5CE883,HUAWEI
100177,HUAWEI
44A191,HUAWEI
6023A4,SichuanÂ
A4530E,Cisco
00403A,IMPACT
F887F1,Apple
9C28BF,Continental
807215,BSkyB
74D637,Amazon
D05F64,IEEE
BCC31B,Kygo
64DF10,JingLue
C463FB,Neatframe
0C8126,Juniper
305714,Apple
60447A,Water-i.d.
C8B1CD,Apple
1460CB,Apple
B8F12A,Apple
04AB6A,Chun-il
544E45,Private
04C807,Xiaomi
04A222,Arcadyan
489BD5,Extreme
3C8C93,Juniper
28FE65,DongGuan
1806F5,RAD
7484E1,Dongguan
44FB5A,zte
4459E3,HUAWEI
DC54D7,Amazon
44D3CA,Cisco
889FAA,Hella
E454E8,Dell
20968A,China
8C1850,China
D8D4E6,Hytec
683F1E,EFFECT
0035FF,Texas
F8E7A0,vivo
2CFFEE,vivo
840B7C,Hitron
48A73C,Sichuan
C85D38,HUMAX
F8A763,Zhejiang
A49813,ARRIS
6C2990,WiZ
9835ED,HUAWEI
084F0A,HUAWEI
A8494D,HUAWEI
44004D,HUAWEI
18CF24,HUAWEI
D89B3B,HUAWEI
88403B,HUAWEI
FC8743,HUAWEI
807693,Newag
BC9740,IEEE
04885F,HUAWEI
C850CE,HUAWEI
50F8A5,eWBM
1449BC,DrayTek
20F478,Xiaomi
90735A,Motorola
1C8259,IEEE
0004DF,TERACOM
7438B7,CANON
8C04BA,Dell
00FA21,Samsung
7C2302,Samsung
18B6F7,NEW
5CB15F,Oceanblue
18AACA,Sichuan
D49DC0,Samsung
D0196A,Ciena
4413D0,zte
2462AB,Espressif
88B436,Private
6CAB05,Cisco
000BE4,Hosiden
60D248,ARRIS
485DEB,Just
501395,SichuanÂ
18D9EF,Shuttle
88DA33,Beijing Xiaomi
84C78F,STORDIS
5041B9,I-O
80DABC,Megafone
C09FE1,zte
184644,Home
B0700D,Nokia
346B5B,New
84E892,Actiontec
78E2BD,Vodafone
F848FD,China
20DA22,HUAWEI
C821DA,Shenzhen
E0B655,Beijing Xiaomi
002175,Pacific
889746,SichuanÂ
1CDE57,Fiberhome
E0DCFF,Xiaomi
608CDF,Private
00778D,Cisco
000E8C,Siemens
008764,Cisco
FC3342,Juniper
C468D0,VTech
14AEDB,VTech
78DB2F,Texas
8C0FA0,di-soric
DCB808,Extreme
B0E71D,Shanghai
F8BBBF,eero
846FCE,GUANGDONG
20658E,HUAWEI
183D5E,HUAWEI
DC7137,zte
847C9B,GD
3441A8,ER-Telecom
34DB9C,Sagemcom
7440BE,LG
04D4C4,ASUSTek
F0D4E2,Dell
A8E2C3,Shenzhen
9020C2,Aruba
0CA06C,Industrial
FCD2B6,IEEE
804A14,Apple
703C69,Apple
AC2DA9,TECNO
FCB662,IC
48049F,ELECOM
087F98,vivo
C85261,ARRIS
C04121,Nokia
7488BB,Cisco
A4CF12,Espressif
4C6AF6,HMD
489DD1,Samsung
B06FE0,Samsung
44B994,Douglas
40A93F,Pivotal
70BF92,GN
C08C71,Motorola
F46F4E,Echowell
2C3F0B,Cisco
5C8816,Rockwell
002F5C,Cisco
F4645D,Toshiba
38F85E,HUMAX
ACBB61,YSTen
2479F8,KUPSON
7CFD82,GUANGDONG
180D2C,Intelbras
042DB4,First
04E0B0,Shenzhen
08ECF5,Cisco
D07650,IEEE
60D0A9,Samsung
88CEFA,HUAWEI
002706,YOISYS
00CB51,Sagemcom
C464B7,Fiberhome
EC4118,XIAOMI
D8860B,IEEE
342003,Shenzhen
F07D68,D-Link
40E3D6,Aruba
B45D50,Aruba
78DAA2,Cynosure
38B19E,IEEE
38E26E,ShenZhen
00D050,Iskratel
70C9C6,Cisco
D4B92F,Technicolor
689A87,Amazon
64AE88,Polytec
ACA31E,Aruba
00177B,Azalea
98DAC4,TP-LINK
502B98,Es-tech
C82832,Beijing Xiaomi
946A77,Technicolor
C4346B,Hewlett
8084A9,oshkosh
F46E95,Extreme
4CC7D6,FLEXTRONICS
C80873,Ruckus
701BFB,Integrated
04766E,ALPS
AC7A4D,ALPS
001BB5,Cherry
002643,ALPS
38C096,ALPS
D05157,LEAX
288088,NETGEAR
64CE6E,Sierra
1C3477,Innovation
BC3E07,Hitron
48FDA3,Xiaomi
001697,NEC
003013,NEC
049DFE,Hivesystem
0CEC84,Shenzhen
9CDB07,Thum+Mahr
DCEB69,Technicolor
004E35,Hewlett
F81308,Nokia
F8A2D6,Liteon
182A44,HIROSE
FC94CE,zte
90869B,zte
E0189F,EM
74366D,Vodafone
84DB2F,Sierra
9458CB,Nintendo
28EC9A,Texas
FCBE7B,vivo
B40FB3,vivo
EC5C68,CHONGQING
C4E506,Piper
30EB5A,LANDIS
F80F6F,Cisco
0080E3,CORAL
B4C62E,Molex
B8259A,Thalmic
282536,SHENZHEN
B8A175,Roku
CCD3C1,Vestel
0CD0F8,Cisco
745F90,LAM
A42655,LTI
60A730,Shenzhen
3C9BD6,Vizio
F85B9C,SB
6CA928,HMD
00D861,Micro-Star
74C17D,Infinix
8871B1,ARRIS
F0AF85,ARRIS
FCAE34,ARRIS
DCDA80,New
CC7286,Xi'an
64EEB7,Netcore
3881D7,Texas
1804ED,Texas
D43260,GoPro
50DB3F,SHENZHEN
1081B4,Hunan
004279,Sunitec
00B8B3,Cisco
F4DD9E,GoPro
D4D919,GoPro
141114,TECNO
A45046,Xiaomi
1C24CD,Askey
007C2D,Samsung
B47748,Shenzhen
F8501C,Tianjin
44070B,Google
F8C249,Private
B831B5,Microsoft
ECF6BD,SNCF
38B4D3,BSH
C84782,Areson
E89363,Nokia
7C0CF6,Guangdong
749D79,Sercomm
00D6FE,Cisco
0CBF74,Morse
FC8F7D,SHENZHEN
24BE18,DADOUTEK
B41D2B,Shenzhen
14C213,Apple
70D313,HUAWEI
9C1D36,HUAWEI
CCBBFE,HUAWEI
A4D931,Apple
BCFED9,Apple
808223,Apple
300A60,IEEE
80D065,CKS
283166,vivo
C04004,Medicaroid
20AD56,Continental
5029F5,GUANGDONG
CC08FB,TP-LINK
BCAF91,TE
F0D7DC,Wesine
007204,Samsung
40C81F,Shenzhen
1459C0,NETGEAR
8C61A3,ARRIS
A81087,Texas
A02833,IEEE
C8C2F5,FLEXTRONICS
F05849,CareView
34E5EC,Palo
A4ED43,IEEE
94298D,Shanghai
00AA6E,Cisco
0C7C28,Nokia
6843D7,Agilecom
20D80B,Juniper
8C8F8B,China
B86A97,Edgecore
000A5E,3COM
00105A,3COM
006097,3COM
006008,3COM
001B6E,Keysight
00040B,3COM
000102,3COM
8CFE74,Ruckus
A8016D,Aiwa
0440A9,New
4C0143,eero
E43493,HUAWEI
342912,HUAWEI
604BAA,Magic
4C364E,Panasonic
BCA58B,Samsung
80CEB9,Samsung
D0D3FC,Mios
6C6CD3,Cisco
E049ED,Audeze
8030E0,Hewlett
E85D86,CHANG
143719,PT
582F40,Nintendo
0890BA,Danlaw
94A3CA,KonnectONE
244CE3,Amazon
B8BEF4,devolo
000157,SYSWAVE
58FDBE,Shenzhen
F4F197,EMTAKE
6CED51,NEXCONTROL
04C3E6,IEEE
286336,Siemens
14D169,HUAWEI
1062E5,Hewlett
0020B5,YASKAWA
E06267,Xiaomi
70B7AA,vivo
84B31B,Kinexon
082525,Xiaomi
C49500,Amazon
F460E2,Xiaomi
E4D124,
0013A3,Siemens
B0B867,Hewlett
C00380,Juniper
98BB99,Phicomm
002622,COMPAL
F8272E,Mercku
9CC950,Baumer
F89910,Integrated
50E0EF,Nokia
848A8D,Cisco
1CC3EB,GUANGDONG
504C7E,THE
001413,Trebing
000799,Tipping
D01CBB,Beijing Xiaomi
7487BB,Ciena
68DD26,Shanghai
2866E3,AzureWave
60F18A,HUAWEI
EC3873,Juniper
780473,Texas
A83E0E,HMD
10C172,HUAWEI
00151E,ETHERNET
00111E,ETHERNET
00409D,DigiBoard
CC50E3,Espressif
DCE305,
A4DA32,Texas
000EEE,Muco
7C1C4E,LG
D8B6B7,Comtrend
002106,RIM
8C14B4,zte
3C9872,Sercomm
40C3C6,SnapRoute
5C9656,AzureWave
E06066,Sercomm
149346,PNI
DCE0EB,Nanjing
EC8C9A,HUAWEI
B48655,HUAWEI
2C4759,Beijing Xiaomi
A41566,WEIFANG
1C965A,WEIFANG
401B5F,WEIFANG
A8E552,JUWEL
5CCD7C,MEIZU
00138A,Qingdao
A830AD,WEIFANG
BC5FF6,MERCURY
C8E7D8,MERCURY
60D21C,Sunnovo
CC51B4,Integrated
00C3F4,Samsung
B88AEC,Nintendo
D0D783,HUAWEI
AC3B77,Sagemcom
B0FC0D,Amazon
CCC92C,Schindler
001E39,Comsys
78725D,Cisco
FCE66A,Industrial
7836CC,GUANGDONG
8CCF5C,BEFEGA
70C833,Wirepas
0C73EB,IEEE
048AE1,FLEXTRONICS
F0B5D1,Texas
00E000,FUJITSU
90848B,HDR10+
C8D779,QING
10B36F,Bowei
FC9BC6,Sumavision
C8292A,Barun
E482CC,Jumptronic
48605F,LG
B0416F,Shenzhen
501D93,HUAWEI
2816A8,Microsoft
F8F532,ARRIS
B083D6,ARRIS
80C7C5,Fiberhome
E4434B,Dell
0CF5A4,Cisco
9C2EA1,Xiaomi
089734,Hewlett
F09CD7,Guangzhou
BCE143,Apple
647033,Apple
846878,Apple
C8D083,Apple
0C6ABC,Fiberhome
0080BA,SPECIALIX
480BB2,IEEE
CCC079,Murata
E019D8,BH
6030D4,Apple
F895EA,Apple
18F1D8,Apple
3CCD5D,HUAWEI
7C7668,HUAWEI
6C3838,Marking
30D9D9,Apple
780F77,HangZhou
A438CC,Nintendo
74721E,Edison
8C4CDC,PLANEX
5065F3,Hewlett
3C9509,Liteon
BCAB7C,TRnP
64CB5D,SIA
5821E9,TWPI
C49F4C,HUAWEI
0C704A,HUAWEI
F0E3DC,Tecon
A8DA01,Shenzhen
7C2586,Juniper
F041C8,IEEE
CC9916,Integrated
EC7FC6,ECCEL
4CABFC,zte
0010D8,CALISTA
002194,Ping
5C5AEA,FORD
000B7B,Test-Um
30FD38,Google
001386,ABB
003C10,Cisco
54A65C,Technicolor
BCDDC2,Espressif
98D863,Shanghai
0CF346,Xiaomi
7CFF4D,AVM
C88F26,Skyworth
703A73,Shenzhen
10F9EB,Industria
80AD16,Xiaomi
044EAF,LG
1894C6,ShenZhen
40BD32,Texas
CC8E71,Cisco
38F554,HISENSE
88E90F,innomdlelab
003074,EQUIINET
EC9B8B,Hewlett
B0B3AD,HUMAX
18A28A,Essel-T
20365B,Megafone
E8DE00,ChongQing
70C94E,Liteon
70D081,Beijing Xiaomi
FC643A,Samsung
A8515B,Samsung
54B7E5,Rayson
946372,vivo
BC0FA7,Ouster
F8C120,Xi'an
F0C9D1,GD
347E5C,Sonos
B4FBF9,HUAWEI
506F77,HUAWEI
0C41E9,HUAWEI
3CE824,HUAWEI
345A06,SHARP
001936,STERLITE
B89F09,Wistron
0402CA,Shenzhen
3CFB5C,Fiberhome
7440BB,Hon
1C1161,Ciena
B4DE31,Cisco
A44027,zte
B4F7A1,LG
28EDE0,AMPAK
88BD45,Samsung
54FCF0,Samsung
306A85,Samsung
4CDD31,Samsung
88B6EE,Dish
70F220,Actiontec
D0817A,Apple
98CA33,Apple
68AB1E,Apple
70EF00,Apple
C87765,Tiesse
2C37C5,Qingdao
CC40D0,NETGEAR
7C7630,Shenzhen
9822EF,Liteon
788038,FUNAI
BCFFEB,Motorola
000130,Extreme
FC0A81,Extreme
F045DA,Texas
B80716,vivo
A8EEC6,Muuselabs
E4F042,Google
4048FD,IEEE
20B399,Enterasys
CC2D21,Tenda
004097,DATEX
9C4FCF,TCT
D896E0,Alibaba
001862,Seagate
1CEEC9,Elo
000C50,Seagate
342AF1,Texas
207852,Nokia
C8DEC9,Coriant
44D5A5,AddOn
38F73D,Amazon
C0A00D,ARRIS
0C6111,Anda
0022C4,epro
1C330E,PernixData
B8F74A,RCNTEC
645106,Hewlett
0C1539,Apple
6C5697,Amazon
0005FF,SNS
F87B20,Cisco
E0AADB,Nanjing
ECF451,Arcadyan
581243,AcSiP
A89FEC,ARRIS
00BE9E,Fiberhome
54C57A,Sunnovo
58C17A,Cambium
38019F,SHENZHEN
245CCB,AXIe
609BC8,Hipad
406A8E,Hangzhou
1C0FAF,Lucid
88B4A6,Motorola
28CF08,ESSYS
002128,Oracle
001C73,Arista
2C8A72,HTC
38AD8E,New
34D0B8,IEEE
D06726,Hewlett
ECFAF4,SenRa
D88F76,Apple
409C28,Apple
5CA176,SICHUAN
583879,RICOH
F44C70,Skyworth
C8E7F0,Juniper
B0935B,ARRIS
F449EF,EMSTONE
54DF24,Fiberhome
AC1DDF,IEEE
E8D819,AzureWave
782D7E,TRENDnet
741AE0,IEEE
24B209,Avaya
FC65DE,Amazon
B06EBF,ASUSTek
603D26,Technicolor
BC903A,Robert
D0B128,Samsung
BC5451,Samsung
74860B,Cisco
182D98,Jinwoo
D8A534,Spectronix
EC51BC,GUANGDONG
F079E8,GUANGDONG
78321B,D-Link
601803,Daikin
00A096,MITSUMI
78617C,MITSUMI
940E6B,HUAWEI
64FB50,RoomReady/Zdi
74EAC8,New
B4D64E,Caldero
F89DBB,Tintri
D8A01D,Espressif
C4F312,Texas
904E91,IEEE
5CE8B7,Oraimo
3C11B2,Fraunhofer
104B46,Mitsubishi
DC0C2D,WEIFANG
D067E5,Dell
8CFEB4,VSOONTECH
CC66B2,Nokia
9C65EE,DASAN
78CA04,Nokia
34298F,IEEE
5CEA1D,Hon
181456,Nokia
0017C8,KYOCERA
38E2DD,zte
885DFB,zte
58B42D,YSTen
E048D3,MOBIWIRE
58E28F,Apple
787B8A,Apple
4C16FC,Juniper
48BCA6,â€�?�ASUNG
B009DA,Ring
00054F,Garmin
005C86,SHENZHEN
30053F,JTI
B8DB1C,Integrated
3C10E6,PHAZR
904506,Tokyo
0021A1,Cisco
FCB698,Cambridge
0001CD,ARtem
5C546D,HUAWEI
84A1D1,Sagemcom
909D7D,ARRIS
788C4D,Indyme
78BC1A,Cisco
000E59,Sagemcom
101D51,8Mesh
DCEB53,Wuhan
EC8AC7,Fiberhome
88365F,LG
288CB8,zte
FC7F56,CoSyst
2C4053,Samsung
0C8FFF,HUAWEI
54B121,HUAWEI
788102,Sercomm
84AA9C,MitraStar
F0EFD2,TF
24B2DE,Espressif
F4939F,Hon
000726,SHENZHEN
FC8B97,SHENZHEN
2CAB25,SHENZHEN
1CA532,SHENZHEN
001F92,Avigilon
000C03,HDMI
7CBACC,IEEE
94F128,Hewlett
101B54,HUAWEI
A80C63,HUAWEI
5CC307,HUAWEI
E0107F,Ruckus
C4017C,Ruckus
04FA3F,Opticore
540237,Teltronic
4CB008,Shenzhen
E86FF2,Actiontec
005018,AMIT
70DEF9,FAI
B0EABC,ASKEY
94C691,EliteGroup
3CF591,GUANGDONG
602101,GUANGDONG
7CEB7F,Dmet
8C8580,Smart
404229,Layer3TV
FC2F6B,Everspin
287B09,zte
0025C4,Ruckus
C0C520,Ruckus
78B28D,Beijing Xiaomi
A88038,ShenZhen
F81D90,Solidwintech
A06A44,Vizio
DCBE7A,Zhejiang
3438B7,HUMAX
CC0677,Fiberhome
784501,Biamp
309C23,Micro-Star
54D751,Proximus
14780B,Varex
ACAFB9,Samsung
88B111,Intel
8C395C,Bit4id
D4258B,Intel
041B6D,LG
F44156,Arrikto
0080C2,IEEE
688DB6,AETEK
ECF342,GUANGDONG
50FF20,Keenetic
E45740,ARRIS
F894C2,Intel
70D379,Cisco
00F82C,Cisco
00C1B1,Cisco
F4FCB1,JJ
D8C8E9,Phicomm
7CB960,Shanghai
B03D96,Vision
986C5C,Jiangxi
24792A,Ruckus
30D386,zte
70DB98,Cisco
B42A0E,Technicolor
9CC8AE,Becton
B0359F,Intel
C0D962,ASKEY
F80BCB,Cisco
50D37F,Yu
181212,Cepton
70D923,vivo
B83A08,Tenda
28B448,HUAWEI
100501,PEGATRON
2CFAA2,Alcatel-Lucent
A49BF5,Hybridserver
503DA1,Samsung
F097E5,TAMIO
4C1A3D,GUANGDONG
08028E,NETGEAR
E8E732,Alcatel-Lucent
B47C9C,Amazon
F4A739,Juniper
F470AB,vivo
2C5A0F,Cisco
2C3124,Cisco
503237,Apple
B0481A,Apple
B49CDF,Apple
48BF6B,Apple
2C1DB8,ARRIS
58821D,H.
D8A105,Syslane
BCA042,SHANGHAI
3C0518,Samsung
900628,Samsung
B4A9FE,GHIA
08B258,Juniper
9C84BF,Apple
1CA0D3,IEEE
9CFCD1,Aetheris
CCCE1E,AVM
0CF4D5,Ruckus
7C2664,Sagemcom
AC6B0F,CADENCE
C8B5AD,Hewlett
7C3866,Texas
0C61CF,Texas
9C1D58,Texas
3805AC,Piller
346E9D,Ericsson
6854C1,ColorTokens
00111B,Targa
6C750D,WiFiSONG
BC3F8F,HUAWEI
143004,HUAWEI
F4DC41,YOUNGZONE
C4836F,Ciena
7CC6C4,Kolff
000F4F,PCS
A80CCA,Shenzhen
38AA3C,SAMSUNG
000302,Charles
50A4D0,IEEE
800010,AT&T
0024F1,Shenzhen
142FFD,LT
0C3CCD,Universal
14ABC5,Intel
50D213,CviLux
001E29,Hypertherm
5004B8,HUAWEI
00D0B2,Xiotech
5CFF35,Wistron
CC9F7A,Chiun
78F29E,PEGATRON
64777D,Hitron
9C50EE,Cambridge
40ED98,IEEE
C891F9,Sagemcom
ACDCE5,Procter
00B362,Apple
E4E4AB,Apple
60D262,Tzukuri
8404D2,Kirale
54FA96,Nokia
60334B,Apple
38AFD7,FUJITSU
28993A,Arista
64EB8C,Seiko
F48C50,Intel
DCD255,Kinpo
A02C36,FN-LINK
000320,Xpeed
508A0F,SHENZHEN
7CCBE2,IEEE
A8A5E2,MSF-Vathauer
BCA8A6,Intel
74FF4C,Skyworth
68AF13,Futura
681AB2,zte
E04FBD,SICHUAN
7CEBAE,Ridgeline
E0508B,Zhejiang
9C1E95,Actiontec
60427F,SHENZHEN
E89EB4,Hon
D46A6A,Hon
98FD74,ACT.CO.LTD
64DB43,Motorola
000E58,Sonos
002590,Super
AC1F6B,Super
000B2E,Cal-Comp
4865EE,IEEE
D0F73B,Helmut
180675,Dilax
000FC2,Uniwell
6CEC5A,Hon
44C346,HUAWEI
307496,HUAWEI
708A09,HUAWEI
CCC5EF,Co-Comm
9002A9,Zhejiang
C0288D,Logitech
0C4933,Sichuan
000064,Yokogawa
506B8D,Nutanix
0038DF,Cisco
F4CAE5,FREEBOX
90004E,Hon
7C2634,ARRIS
40F413,Rubezh
C8D3FF,Hewlett
C4BE84,Texas
F4F524,Motorola
00BBC1,CANON
24C1BD,CRRC
00A2EE,Cisco
0059DC,Cisco
00FD45,Hewlett
5098F3,Rheem
B4D135,Cloudistics
0013A5,General
9C3DCF,NETGEAR
248894,shenzhen
B04BBF,PT
CC2D83,GUANGDONG
D46E0E,TP-LINK
88366C,EFM
48DA96,Eddy
F074E4,Thundercomm
A0722C,HUMAX
FCD848,Apple
EC107B,Samsung
1C232C,Samsung
E00DB9,Cree
DC0D30,Shenzhen
F0ACD7,IEEE
9495A0,Google
00A6CA,Cisco
38D547,ASUSTek
FC83C6,N-Radio
30B64F,Juniper
1C9D3E,Integrated
F02FA7,HUAWEI
18DED7,HUAWEI
C83DD4,CyberTAN
E0B94D,SHENZHEN
D8452B,Integrated
E4186B,Zyxel
008731,Cisco
88DEA9,Roku
78888A,CDR
0021D1,Samsung
001FCC,Samsung
A42983,Boeing
EC8892,Motorola
7487A9,OCT
004A77,zte
A41437,Hangzhou
60A10A,Samsung
8C71F8,Samsung
CC051B,Samsung
8C7712,Samsung
9463D1,Samsung
0021D2,Samsung
5C497D,Samsung
98234E,Micromedia
503F98,CMITECH
782079,ID
0C6076,Hon
0CEEE6,Hon
E4D53D,Hon
C0143D,Hon
C01885,Hon
00749C,Ruijie
5894CF,Vertex
20F85E,Delta
7825AD,Samsung
ECE09B,Samsung
0023E4,IPnect
70D4F2,RIM
78D6F0,SAMSUNG
BC20A4,Samsung
08D42B,Samsung
789ED0,Samsung
B0C4E7,Samsung
A00798,Samsung
001FCD,Samsung
38ECE4,Samsung
945103,Samsung
002490,Samsung
0023D7,Samsung
549B12,Samsung
FCA13E,Samsung
24C696,Samsung
94D771,Samsung
E84E84,Samsung
001632,Samsung
E4E0C5,Samsung
C81479,Samsung
